"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ID","Input.sentence1","Input.sentence2","Input.target","Answer.Fluency .label","Approve","Reject"
"3LEG2HW4UG547YYKOPR3CVIRDWJF2D","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:25 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:25 PST 2021","","","3G2UL9A02FWIXP09JAAV30IAR2K76R","A3BU8UL4W258UU","Submitted","Mon Nov 15 11:09:24 PST 2021","Mon Nov 15 11:09:44 PST 2021","Tue Nov 16 11:09:44 PST 2021","","","","20","100% (1/1)","0% (0/0)","0% (0/0)","0","the country is located in a region known as the amazon.","the country's top cycling event is right behind the olympics, and the","sentence1","Sentence 1"
"3LEG2HW4UG547YYKOPR3CVIRDWJF2D","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:25 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:25 PST 2021","","","3ATTHHXXWC6S5O113ONIU2L32MTIXQ","A3I9FTHSULHPYS","Submitted","Mon Nov 15 11:08:53 PST 2021","Mon Nov 15 11:08:59 PST 2021","Tue Nov 16 11:08:59 PST 2021","","","","6","100% (24/24)","0% (0/0)","0% (0/0)","0","the country is located in a region known as the amazon.","the country's top cycling event is right behind the olympics, and the","sentence1","Sentence 1"
"3LEG2HW4UG547YYKOPR3CVIRDWJF2D","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:25 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:25 PST 2021","","","3D8YOU6S9G2KV0C5WI36DSWUZDH6US","AFU00NU09CFXE","Submitted","Mon Nov 15 11:08:57 PST 2021","Mon Nov 15 11:11:47 PST 2021","Tue Nov 16 11:11:47 PST 2021","","","","170","100% (1/1)","0% (0/0)","0% (0/0)","0","the country is located in a region known as the amazon.","the country's top cycling event is right behind the olympics, and the","sentence1","Sentence 1"
"36JW4WBR0728MO127AUAZZOT2F1HFX","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:19 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:19 PST 2021","","","3C5W7UE9CH8E17RSO3LAMVSKJVCXMK","A1E77HZO63E334","Submitted","Mon Nov 15 11:08:09 PST 2021","Mon Nov 15 11:09:32 PST 2021","Tue Nov 16 11:09:32 PST 2021","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","400","the year previous had been their last in the fifa rankings.","the year is 2008.  a couple in their early 20s","sentence1","Sentence 1"
"36JW4WBR0728MO127AUAZZOT2F1HFX","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:19 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:19 PST 2021","","","3DQQ64TANI35XAJF6EHG1G88FYIPWG","A368U10UFMP2J6","Submitted","Mon Nov 15 11:09:20 PST 2021","Mon Nov 15 11:10:10 PST 2021","Tue Nov 16 11:10:10 PST 2021","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","400","the year previous had been their last in the fifa rankings.","the year is 2008.  a couple in their early 20s","sentence1","Sentence 1"
"36JW4WBR0728MO127AUAZZOT2F1HFX","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:19 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:19 PST 2021","","","38SKSKU7R3FX5UKCP5KUJ8QGVDJIL4","A3I9FTHSULHPYS","Submitted","Mon Nov 15 11:08:48 PST 2021","Mon Nov 15 11:08:56 PST 2021","Tue Nov 16 11:08:56 PST 2021","","","","8","100% (24/24)","0% (0/0)","0% (0/0)","400","the year previous had been their last in the fifa rankings.","the year is 2008.  a couple in their early 20s","sentence1","Sentence 2"
"3ZXNP4Z39S3XTR5MGCBW3Z4JL8R7LQ","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:25 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:25 PST 2021","","","34YB12FSQ063FLW2ZTL6Y9SPG5GMGH","A14W0AXTJ3R19V","Submitted","Mon Nov 15 11:07:49 PST 2021","Mon Nov 15 11:14:39 PST 2021","Tue Nov 16 11:14:39 PST 2021","","","","410","0% (0/0)","0% (0/0)","0% (0/0)","2","the country's first award for from fromadepstationdcreatcreat","the country police is a branch of the equatorial guinea police.","sentence2","Sentence 2"
"3ZXNP4Z39S3XTR5MGCBW3Z4JL8R7LQ","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:25 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:25 PST 2021","","","3J4Q2Z4UT0LQXMKU6RW51LYIKU4QW8","A9K0CV70JWG1W","Submitted","Mon Nov 15 11:09:01 PST 2021","Mon Nov 15 11:10:51 PST 2021","Tue Nov 16 11:10:51 PST 2021","","","","110","0% (0/0)","0% (0/0)","0% (0/0)","2","the country's first award for from fromadepstationdcreatcreat","the country police is a branch of the equatorial guinea police.","sentence2","Sentence 2"
"3ZXNP4Z39S3XTR5MGCBW3Z4JL8R7LQ","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:25 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:25 PST 2021","","","31Z0PCVWUMXOZNBLFNIOEAAOBAU7T1","AXG2QCW21F3S7","Submitted","Mon Nov 15 11:08:31 PST 2021","Mon Nov 15 11:08:45 PST 2021","Tue Nov 16 11:08:45 PST 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","2","the country's first award for from fromadepstationdcreatcreat","the country police is a branch of the equatorial guinea police.","sentence2","Sentence 2"
"386T3MLZLODOW9LJ1OHJJF8QTUM08X","398H02C4I4JGS5JJA1RKZCK847XFEL","English text fluency","Which sentence is more fluent in English?","text, fluency, style","$0.10","Mon Nov 15 11:07:19 PST 2021","3","BatchId:4604528;OriginalHitTemplateId:928390850;","3600","86400","Tue Nov 16 11:07:19 PST 2021","","","3TR2532VIRCBHK1BKJZS6QNJIXJJ69","A1SX8IVV82M0LW","Submitted","Mon Nov 15 11:08:58 PST 2021","Mon Nov 15 11:09:02 PST 2021","Tue Nov 16 11:09:02 PST 2021","","","","4","100% (140/140)","0% (0/0)","0% (0/0)","402","the year is 2010. the world is a mess.  the","the year. not vulcan. vulcan. not the year.","sentence2","Sentence 1"
